ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,card,Functional Position,Prob_Attacking Midfielder,Prob_Center Back,Prob_Central Midfielder,Prob_Defensive Midfielder,Prob_Full Back,Prob_Striker,Prob_Wide Midfielder,Prob_Winger,PredictedFunctionalPosition1,FunctionalPositionProbability1,PredictedFunctionalPosition2,FunctionalPositionProbability2,PredictedFunctionalPosition3,FunctionalPositionProbability3,OfficialFunctionalPositionMatch
214924,9744,Jordan McGhee,M,66,56,54,58,58,66,71,54,57,56,52,60,58,39,48,59,55,40,63,58,53,55,54,60,63,61,60,66,68,64,66,65,70,74,71,67,Right Back,3,2,Right,"183cm / 6'0""",77kg / 170lb,['CB'],29,Scotland,Scottish Prem,Motherwell,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jordan-mc-ghee/214924,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/214924_en.webp,Full Back,6.808468980197553e-05,0.7562764764222799,0.005011984299464459,0.1007676783866295,0.13768748506534714,3.440586944101083e-05,0.0001457911479447252,8.094119091179524e-06,Center Back,0.7562764764222799,Full Back,0.13768748506534714,Defensive Midfielder,0.1007676783866295,False
276252,9738,Marko Farji,M,66,81,60,60,66,32,65,82,81,61,61,60,62,48,52,63,63,51,60,58,58,66,69,72,62,65,62,32,43,28,32,32,69,59,74,48,Left Winger,3,4,Right,"184cm / 6'0""",78kg / 172lb,"['CM', 'RW', 'LM']",22,Iraq,Eliteserien,Strømsgodset IF,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marko-farji/276252,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276252_en.webp,Winger,0.018766065098223324,4.791967622180707e-13,0.00014925244985750045,2.9613048866208e-09,1.6366823356760199e-06,0.009349293052795223,0.6982999912990944,0.27343375845590995,Wide Midfielder,0.6982999912990944,Winger,0.27343375845590995,Attacking Midfielder,0.018766065098223324,False
248718,9791,Jack Iredale,M,66,60,43,60,59,64,75,63,57,58,33,53,50,40,50,63,60,57,60,57,55,60,54,42,61,61,62,64,62,65,64,65,81,75,74,74,Center Back,3,2,Left,"184cm / 6'0""",70kg / 154lb,,29,Australia,Scottish Prem,Hibernian,['Long Throw'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jack-iredale/248718,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/248718_en.webp,Center Back,1.7776887993043925e-05,0.3752412801272201,0.0011528751385374708,0.03663058138536504,0.5865479431156856,4.5191436814642287e-07,0.00040396482020251554,5.126610628074045e-06,Full Back,0.5865479431156856,Center Back,0.3752412801272201,Defensive Midfielder,0.03663058138536504,False
233394,9748,Huang Zhengyu,M,66,72,37,59,63,65,67,73,71,46,37,37,32,35,42,55,59,48,65,61,38,59,74,74,66,64,64,67,57,66,66,64,69,73,63,70,Defensive Midfielder,2,2,Right,"178cm / 5'10""",75kg / 165lb,['CM'],29,China PR,CSL,Shandong Taishan,['Intercept'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/huang-zhengyu/233394,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/233394_en.webp,Defensive Midfielder,6.371556857201844e-05,0.24804974764389268,0.010180861439959296,0.3621830751074203,0.3793377661372273,2.802145377341173e-08,0.0001819495757642923,2.8565057103175046e-06,Full Back,0.3793377661372273,Defensive Midfielder,0.3621830751074203,Center Back,0.24804974764389268,False
271265,9758,Edvin Austbø,M,66,77,62,60,68,33,63,81,74,60,61,69,63,50,53,64,59,40,62,57,63,68,83,84,58,65,58,30,52,30,31,30,70,72,60,57,Left Winger,4,3,Right,"172cm / 5'8""",64kg / 141lb,"['RW', 'LM']",20,Norway,Eliteserien,Viking FK,['Technical'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/edvin-austb/271265,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/271265_en.webp,Winger,0.019820912739433594,1.0000737644076128e-13,0.0001379766621929075,2.6195707928551064e-09,9.86551996740765e-07,0.015998303409766126,0.785004664441636,0.17903715357530373,Wide Midfielder,0.785004664441636,Winger,0.17903715357530373,Attacking Midfielder,0.019820912739433594,False
275056,9759,Saidou Alioum,M,66,81,62,58,66,30,66,80,82,64,64,60,59,57,57,62,65,44,59,49,52,65,70,82,58,66,62,26,56,22,30,35,77,59,72,57,Left Winger,3,3,Right,"176cm / 5'9""",75kg / 165lb,"['RW', 'LM']",22,Cameroon,Allsvenskan,IFK Göteborg,['Quick Step'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/saidou-alioum/275056,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275056_en.webp,Winger,0.010212718717292655,2.2168036208381814e-13,1.036522042782695e-05,6.957745667625783e-11,5.206525842351533e-07,0.205722069184601,0.4580952203670439,0.3259591057882512,Wide Midfielder,0.4580952203670439,Winger,0.3259591057882512,Striker,0.205722069184601,False
74393,9761,Adrián Fernández,M,66,59,65,67,68,36,67,49,68,68,70,59,60,66,62,58,70,62,72,64,66,69,61,75,59,69,70,34,58,37,33,24,65,68,74,49,Left Winger,4,3,Right,"183cm / 6'0""",78kg / 172lb,"['RM', 'CAM', 'LM']",24,Argentina,LPF,Racing Club,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/adrian-fernandez/74393,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74393_en.webp,Winger,0.7843318058308787,1.6900289179760187e-13,0.008828843339111526,1.701593360693161e-08,4.437588216970401e-10,0.17766052039817334,0.014659250043319172,0.014519562928655886,Attacking Midfielder,0.7843318058308787,Striker,0.17766052039817334,Wide Midfielder,0.014659250043319172,False
76524,9762,Jan Lucumí,M,66,81,60,61,68,31,61,80,81,64,62,68,52,48,55,65,58,34,67,62,42,72,82,55,48,65,60,20,44,30,35,30,61,77,59,45,Right Winger,2,3,Right,"178cm / 5'10""",68kg / 150lb,['RM'],22,Colombia,Sudamericana,América de Cali,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jan-lucumi/76524,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/76524_en.webp,Winger,0.013110895044511134,1.2798149797306432e-16,3.657790388120677e-05,8.081646808993057e-11,3.21607227953702e-08,0.0009561494385669637,0.7823145270390299,0.2035818183324713,Wide Midfielder,0.7823145270390299,Winger,0.2035818183324713,Attacking Midfielder,0.013110895044511134,False
255033,9772,Dylan Nealis,M,66,72,43,52,59,67,69,70,73,48,41,50,45,36,33,51,52,35,57,53,41,56,67,68,64,59,54,64,62,70,68,65,71,67,68,72,Right Back,2,2,Right,"181cm / 5'11""",79kg / 174lb,"['CB', 'RM']",27,United States,MLS,Red Bulls,"['Long Throw', 'Slide Tackle']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dylan-nealis/255033,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/255033_en.webp,Full Back,1.5536362266588959e-06,0.8232031067610015,0.00019807069556666135,0.02258762202380964,0.15398371012588644,2.0757357046335056e-07,2.5199813675122177e-05,5.293702634411631e-07,Center Back,0.8232031067610015,Full Back,0.15398371012588644,Defensive Midfielder,0.02258762202380964,False
238703,9787,Arvid Brorsson,M,66,53,51,58,61,66,72,53,53,63,54,47,53,45,29,45,61,38,66,63,38,61,54,57,65,64,64,66,62,68,65,62,69,72,75,64,Center Back,2,2,Right,"188cm / 6'2""",81kg / 179lb,,26,Sweden,Serie BKT,Monza,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/arvid-brorsson/238703,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/238703_en.webp,Center Back,0.004796297828429428,0.09661864299314349,0.3346740627170157,0.5630157444185852,0.0006274321974560716,0.00020285399014605143,5.722995468479887e-05,7.735900539231723e-06,Defensive Midfielder,0.5630157444185852,Central Midfielder,0.3346740627170157,Center Back,0.09661864299314349,False
271693,9800,Tawanda Maswanhise,M,66,88,64,56,66,31,56,86,89,63,65,65,61,62,65,57,60,59,55,51,63,66,76,72,62,64,60,31,57,34,21,30,69,65,52,53,Left Winger,3,3,Right,"175cm / 5'9""",69kg / 152lb,"['ST', 'RM', 'LM']",23,Zimbabwe,Scottish Prem,Motherwell,['Rapid'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tawanda-maswanhise/271693,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/271693_en.webp,Winger,0.010152706473418314,5.476247686719288e-14,6.155687799837416e-06,6.355950879685872e-11,4.608539794218643e-07,0.23545813895427975,0.5050674008266732,0.24931513714023518,Wide Midfielder,0.5050674008266732,Winger,0.24931513714023518,Striker,0.23545813895427975,False
258834,9795,Georgios Koutsias,M,66,86,66,56,69,23,61,87,86,68,72,61,60,64,65,60,60,40,53,56,51,66,80,73,60,71,62,14,56,23,19,20,73,70,58,52,Striker,3,3,Right,"180cm / 5'11""",66kg / 146lb,,22,Greece,Brack Super League,FC Lugano,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/georgios-koutsias/258834,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258834_en.webp,Striker,0.003277855784988407,5.412177142690146e-19,2.752320976052278e-07,2.2276522512796815e-14,1.8076640245901968e-10,0.3747469828161979,0.24301269325931552,0.37896219272661186,Winger,0.37896219272661186,Striker,0.3747469828161979,Wide Midfielder,0.24301269325931552,False
270864,9799,Nachon Nsingi,M,66,83,65,58,69,26,60,84,82,62,63,73,64,65,60,61,65,49,62,42,53,67,74,88,63,70,55,22,51,19,28,21,72,58,64,50,Striker,3,2,Left,"176cm / 5'9""",70kg / 154lb,,24,Belgium,1A Pro League,OH Leuven,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nachon-nsingi/270864,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/270864_en.webp,Striker,0.007842105137527283,1.2662364896160544e-16,5.201483320299741e-06,3.939696958733387e-12,6.825760409126976e-09,0.2969289585139761,0.4881128703687697,0.20711085766670648,Wide Midfielder,0.4881128703687697,Striker,0.2969289585139761,Winger,0.20711085766670648,False
266474,9672,Cihan Çanak,M,66,80,59,64,75,39,50,82,78,54,57,66,61,55,47,68,60,60,65,63,70,77,79,79,59,74,57,33,40,34,45,43,49,60,39,63,Attacking Midfielder,3,3,Left,"175cm / 5'9""",65kg / 143lb,"['RM', 'CM']",21,Turkey,Trendyol Süper Lig,Trabzonspor,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cihan-canak/266474,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/266474_en.webp,Attacking Midfielder,0.01670253835898173,4.191810084734464e-14,0.000540260746074224,5.393433045029975e-08,1.5367498797105267e-05,1.6029194849647923e-05,0.8128780633145493,0.16984768695237537,Wide Midfielder,0.8128780633145493,Winger,0.16984768695237537,Attacking Midfielder,0.01670253835898173,False
269400,9674,Sævar Atli Magnússon,M,66,78,65,57,69,33,65,76,79,65,67,65,63,60,56,50,61,47,62,55,59,69,73,78,62,69,63,28,57,36,26,27,71,75,60,64,Right Winger,3,3,Right,"175cm / 5'9""",67kg / 148lb,"['ST', 'CAM', 'RM']",25,Iceland,Eliteserien,SK Brann,['Dead Ball'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/s-var-atli-magnusson/269400,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/269400_en.webp,Winger,0.09997089573993816,2.245085412270082e-14,0.000218976888529603,1.227087195558205e-09,4.25196008450317e-09,0.7422440332612034,0.0956147089422118,0.061951379689047334,Striker,0.7422440332612034,Attacking Midfielder,0.09997089573993816,Wide Midfielder,0.0956147089422118,False
233512,9595,Alin Toșca,M,66,70,46,57,59,64,74,71,70,50,46,47,44,43,41,63,55,34,61,59,39,57,67,61,60,59,58,65,65,65,65,58,80,64,78,75,Center Back,3,2,Left,"181cm / 5'11""",86kg / 190lb,"['LB', 'LM']",34,Romania,SUPERLIGA,FC Univ. Cluj,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alin-tosca/233512,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/233512_en.webp,Center Back,3.3304799819736224e-05,0.4681781675771959,0.0016276285805752937,0.02551765936207921,0.5027529702428543,6.245840429940122e-06,0.0018290472104183209,5.497638662739644e-05,Full Back,0.5027529702428543,Center Back,0.4681781675771959,Defensive Midfielder,0.02551765936207921,False
261970,9671,Diego Soto,M,66,63,58,61,68,61,56,61,65,67,63,45,59,45,65,45,66,63,66,63,58,70,61,65,58,70,55,58,55,55,68,65,60,58,55,55,Attacking Midfielder,3,3,Right,"175cm / 5'9""",70kg / 154lb,"['CM', 'CDM']",24,Peru,Sudamericana,Atlético Grau,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/diego-soto/261970,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/261970_en.webp,Attacking Midfielder,0.24493944999673992,0.00011606038520251771,0.7217735020688503,0.030347582051034827,0.00014437069542738828,0.0009777713256183289,0.0011382641993231708,0.0005629992778035966,Central Midfielder,0.7217735020688503,Attacking Midfielder,0.24493944999673992,Defensive Midfielder,0.030347582051034827,False
243019,9615,Tudor Băluță,M,66,60,55,62,57,64,71,58,62,55,50,70,62,36,30,55,62,60,66,63,56,52,50,58,64,63,66,65,63,65,64,62,74,64,78,62,Defensive Midfielder,2,2,Right,"192cm / 6'4""",80kg / 176lb,['CM'],27,Romania,SUPERLIGA,Univ. Craiova,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tudor-baluta/243019,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/243019_en.webp,Defensive Midfielder,0.00014920769244765656,0.6493877895443416,0.03751140595904969,0.2978756545035659,0.01502006533682818,1.926309045244707e-05,3.433968633931519e-05,2.274186975194931e-06,Center Back,0.6493877895443416,Defensive Midfielder,0.2978756545035659,Central Midfielder,0.03751140595904969,False
274828,9804,Álex Calvo,M,66,82,61,61,67,36,54,83,82,60,60,69,59,56,54,63,60,54,63,57,64,66,79,79,60,64,60,33,46,38,34,34,61,59,50,57,Right Winger,3,4,Left,"170cm / 5'7""",66kg / 146lb,['RM'],22,Spain,LALIGA HYPERMOTION,FC Andorra,"['Gamechanger', 'Incisive Pass', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alex-calvo/274828,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/274828_en.webp,Winger,0.022021942639071375,4.400733011405996e-13,0.00020940561952198134,1.1590804758893908e-08,8.008964660051378e-06,0.007864669722935183,0.805375990741111,0.16451997072145563,Wide Midfielder,0.805375990741111,Winger,0.16451997072145563,Attacking Midfielder,0.022021942639071375,False
202107,9574,Alfredo Morales,M,66,45,59,65,65,62,75,51,40,61,56,67,63,49,45,61,65,53,68,65,63,63,62,71,64,69,67,65,55,63,62,61,67,71,76,77,Central Midfielder,3,3,Right,"183cm / 6'0""",77kg / 170lb,"['CDM', 'CB']",35,United States,MLS,St. Louis CITY SC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alfredo-morales/202107,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/202107_en.webp,Central Midfielder,0.008481794510645764,0.0015824404482077997,0.3931200869735386,0.593592077007785,0.002552984277096057,0.0001247385201661977,0.00047937918026295766,6.649908229749072e-05,Defensive Midfielder,0.593592077007785,Central Midfielder,0.3931200869735386,Attacking Midfielder,0.008481794510645764,False
210538,9575,Luca Zuffi,M,66,48,65,69,65,64,60,55,42,63,64,66,66,63,76,70,67,67,70,69,68,64,65,70,60,67,68,63,59,65,65,64,60,64,58,58,Defensive Midfielder,3,3,Left,"182cm / 6'0""",76kg / 168lb,['CM'],36,Switzerland,Brack Super League,FC Winterthur,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/luca-zuffi/210538,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/210538_en.webp,Defensive Midfielder,0.08723209487925618,0.0012905476558575553,0.6044475728988488,0.24418586977872125,0.05155883787514184,0.0007111392759497762,0.009002463361588105,0.0015714742746365544,Central Midfielder,0.6044475728988488,Defensive Midfielder,0.24418586977872125,Attacking Midfielder,0.08723209487925618,False
224094,9591,Janik Bachmann,M,66,55,57,59,57,62,80,53,56,64,59,63,51,51,39,49,62,29,70,59,48,56,34,34,65,66,63,60,72,58,65,62,81,80,85,68,Defensive Midfielder,2,2,Right,"196cm / 6'5""",91kg / 201lb,"['CM', 'CAM']",29,Germany,Bundesliga 2,FC Schalke 04,"['Aerial Fortress', 'Bruiser']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/janik-bachmann/224094,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/224094_en.webp,Defensive Midfielder,0.007695751631094131,0.28227668628915886,0.44341057559335856,0.21638516054737572,0.0021316155264965173,0.04731415642239748,0.0007098418215537817,7.621216856507326e-05,Central Midfielder,0.44341057559335856,Center Back,0.28227668628915886,Defensive Midfielder,0.21638516054737572,False
224430,9592,Dennis Chessa,M,66,69,60,63,67,51,60,68,70,67,67,56,55,35,45,66,60,67,65,57,68,65,76,81,67,66,64,53,44,51,52,50,54,70,59,49,Right Winger,4,3,Left,"175cm / 5'9""",60kg / 132lb,"['CAM', 'RM']",33,Germany,3. Liga,SSV Ulm 1846,['Dead Ball'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dennis-chessa/224430,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/224430_en.webp,Winger,0.11706241688513919,4.854497962989458e-08,0.013285839282115554,5.519238159993675e-05,0.00808557728210892,0.005583784921335586,0.6519401989078099,0.20398694179491136,Wide Midfielder,0.6519401989078099,Winger,0.20398694179491136,Attacking Midfielder,0.11706241688513919,False
240829,9597,Etienne Amenyido,M,66,77,61,59,70,38,65,82,73,65,64,67,54,54,46,57,65,57,65,47,44,72,77,72,66,68,55,33,57,43,28,39,76,64,68,57,Striker,3,3,Right,"180cm / 5'11""",75kg / 165lb,"['LM', 'LW']",28,Togo,Bundesliga 2,Preußen Münster,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/etienne-amenyido/240829,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240829_en.webp,Striker,0.07738714356949564,2.6284594547377937e-12,5.0191891352905115e-05,2.2074978789607945e-09,9.112710359037883e-07,0.17417322538973495,0.5548304550390256,0.19355807062922867,Wide Midfielder,0.5548304550390256,Winger,0.19355807062922867,Striker,0.17417322538973495,False
257917,9600,Sander Christiansen,M,66,62,53,64,65,64,62,66,58,60,53,58,47,50,50,65,63,57,66,65,57,65,62,61,64,66,67,65,62,63,66,65,68,62,61,63,Defensive Midfielder,3,2,Right,"185cm / 6'1""",75kg / 165lb,"['LB', 'RB', 'CM']",24,Norway,Eliteserien,Sarpsborg 08,['Slide Tackle'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sander-christiansen/257917,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/257917_en.webp,Defensive Midfielder,0.00680437503957589,0.03679822185978052,0.0799819086988717,0.10535111382265036,0.7495451784707463,8.818641578865814e-05,0.020150856972489622,0.0012801587200969328,Full Back,0.7495451784707463,Defensive Midfielder,0.10535111382265036,Central Midfielder,0.0799819086988717,False
214784,9610,Jorge Pereyra Díaz,M,66,76,62,63,65,42,61,76,76,73,63,60,60,55,73,65,64,46,65,63,47,64,75,58,73,64,56,39,68,44,33,38,72,72,55,60,Striker,3,3,Right,"180cm / 5'11""",80kg / 176lb,"['LW', 'LM']",35,Argentina,ISL,Mumbai City FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jorge-pereyra-diaz/214784,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/214784_en.webp,Striker,0.06389151000492754,2.648066119413818e-11,0.00030518432389981106,1.2160203117533828e-08,5.3656790562870395e-06,0.25716807715449586,0.5606506440635634,0.11797920658737335,Wide Midfielder,0.5606506440635634,Striker,0.25716807715449586,Winger,0.11797920658737335,False
221956,9611,Simon Pirkl,M,66,68,48,61,62,61,69,69,68,59,60,35,33,50,35,68,58,29,64,61,54,60,47,76,67,67,51,62,47,63,63,59,60,80,63,72,Left Midfielder,3,3,Left,"176cm / 5'9""",72kg / 159lb,['LB'],28,Austria,Ö. Bundesliga,Blau-Weiss Linz,['Whipped Pass'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/simon-pirkl/221956,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/221956_en.webp,Wide Midfielder,0.003213853810786809,6.341049171292251e-05,0.028453713168268703,0.00954565271033851,0.728446559425441,6.108083489603142e-05,0.20835514741448108,0.021860582144074922,Full Back,0.728446559425441,Wide Midfielder,0.20835514741448108,Central Midfielder,0.028453713168268703,False
238684,9613,Jeremias Lorch,M,66,65,46,58,60,65,75,64,65,53,41,54,44,44,52,61,55,36,62,59,44,59,58,58,61,63,55,63,66,65,66,62,74,80,74,70,Center Back,4,2,Right,"188cm / 6'2""",79kg / 174lb,"['CM', 'CDM']",30,Germany,3. Liga,Aleman. Aachen,['Intercept'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jeremias-lorch/238684,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/238684_en.webp,Center Back,3.6372432498566105e-05,0.3891644726317238,0.0037447125211654024,0.08423588712879242,0.52178736057844,2.1918520976714023e-06,0.0010109242624797188,1.807859280242358e-05,Full Back,0.52178736057844,Center Back,0.3891644726317238,Defensive Midfielder,0.08423588712879242,False
246872,9619,Mohamad Sylla,M,66,65,46,52,63,68,75,63,67,50,35,67,52,33,41,42,54,38,59,53,45,63,59,61,69,64,66,68,68,65,70,67,74,76,73,78,Defensive Midfielder,3,2,Right,"189cm / 6'2""",81kg / 179lb,['CM'],32,France,Scottish Prem,Livingston,"['Aerial Fortress', 'Block', 'Intercept']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mohamad-sylla/246872,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246872_en.webp,Defensive Midfielder,2.1436388566325364e-07,0.9540200531957157,0.00012554856286789044,0.04385258861581643,0.0020011483824673828,3.507672230878632e-08,4.075108773024157e-07,4.291647118547861e-09,Center Back,0.9540200531957157,Defensive Midfielder,0.04385258861581643,Full Back,0.0020011483824673828,False
253474,9666,Niklas Tauer,M,66,66,46,57,64,66,68,68,65,42,43,60,42,39,38,50,46,45,67,65,45,62,68,73,64,66,53,68,65,65,65,68,72,67,70,65,Defensive Midfielder,3,2,Right,"183cm / 6'0""",75kg / 165lb,"['CM', 'CB']",25,Germany,Bundesliga,1. FSV Mainz 05,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/niklas-tauer/253474,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253474_en.webp,Defensive Midfielder,5.13987706185719e-06,0.7770378679987194,0.0022292961055870608,0.1958146288142354,0.02490423876665135,3.9235068765357314e-08,8.674940787550628e-06,1.1426188869893553e-07,Center Back,0.7770378679987194,Defensive Midfielder,0.1958146288142354,Full Back,0.02490423876665135,False
260638,9624,Bartuğ Elmaz,M,66,60,56,66,68,61,58,58,62,54,48,65,63,52,68,54,69,69,69,71,71,66,68,76,65,70,67,66,60,59,61,60,62,56,56,63,Defensive Midfielder,4,3,Right,"179cm / 5'10""",67kg / 148lb,['CM'],23,Turkey,Trendyol Süper Lig,Fenerbahçe,['Long Ball Pass'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bartug-elmaz/260638,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/260638_en.webp,Defensive Midfielder,0.006926222708107712,0.002134552119109486,0.5287542393488543,0.4611772311351547,0.000893033014823462,3.867768419376851e-06,0.00010459671721033344,6.25718832048956e-06,Central Midfielder,0.5287542393488543,Defensive Midfielder,0.4611772311351547,Attacking Midfielder,0.006926222708107712,False
211042,9631,Georgi Milanov,M,66,66,65,67,67,42,61,67,65,68,60,70,68,63,70,63,67,67,70,67,68,67,68,65,61,70,64,47,34,40,44,43,54,79,64,33,Right Winger,4,3,Left,"185cm / 6'1""",75kg / 165lb,"['CM', 'RM']",34,Bulgaria,SUPERLIGA,FC Dinamo 1948,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/georgi-milanov/211042,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/211042_en.webp,Winger,0.5301240772150454,3.0416393055391124e-11,0.29322245734768004,4.863750400662587e-05,1.9842482668124494e-05,0.002561697882907589,0.14578406785386794,0.028239219683407882,Attacking Midfielder,0.5301240772150454,Central Midfielder,0.29322245734768004,Wide Midfielder,0.14578406785386794,False
228744,9632,Jhojan Valencia,M,66,66,52,61,66,61,62,64,68,58,46,60,58,36,56,49,63,36,72,68,36,65,73,78,61,66,59,56,45,65,66,64,55,71,58,64,Defensive Midfielder,3,2,Right,"172cm / 5'8""",73kg / 161lb,"['CM', 'CB']",29,Colombia,Liga Chile,Uni. Católica,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jhojan-valencia/228744,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/228744_en.webp,Defensive Midfielder,0.008567008635252034,7.481572155967683e-05,0.5390638946514685,0.4509508642936415,0.0009970720687502755,1.8759820289043262e-06,0.00032939295799960317,1.5075689299465858e-05,Central Midfielder,0.5390638946514685,Defensive Midfielder,0.4509508642936415,Attacking Midfielder,0.008567008635252034,False
245286,9637,Jan Žambůrek,M,66,53,58,61,67,60,69,65,43,64,58,58,59,45,53,45,66,43,69,67,50,64,79,81,66,65,63,63,58,58,62,59,66,79,65,68,Defensive Midfielder,3,2,Right,"182cm / 6'0""",70kg / 154lb,['CM'],25,Czech Republic,Eredivisie,Heracles Almelo,['Long Ball Pass'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jan-zamburek/245286,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/245286_en.webp,Defensive Midfielder,0.034186592901858985,6.718184350646458e-05,0.7877681124561525,0.17777500758917242,1.1838308319050924e-05,0.00015967265846659684,2.6188465799849552e-05,5.405776724177636e-06,Central Midfielder,0.7877681124561525,Defensive Midfielder,0.17777500758917242,Attacking Midfielder,0.034186592901858985,False
253910,9639,Robert Burbano,M,66,82,61,63,68,37,57,84,80,62,60,64,58,62,68,63,62,70,64,60,70,70,83,67,62,62,56,25,48,30,43,53,68,55,60,48,Right Winger,3,4,Right,"180cm / 5'11""",82kg / 181lb,['RM'],30,Ecuador,Sudamericana,Mushuc Runa,['Rapid'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/robert-burbano/253910,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253910_en.webp,Winger,0.0755305764534917,4.68529660079739e-11,0.0002759734985388472,1.2419151551252748e-08,8.610150134958748e-05,0.00906680595135148,0.7819658963683417,0.13307463376092213,Wide Midfielder,0.7819658963683417,Winger,0.13307463376092213,Attacking Midfielder,0.0755305764534917,False
